uid,namedLocation,domainID,siteID,startCollectDate,endCollectDate,testingID,testingVialID,poolSize,dataQF,publicationDate,release
e90b5442-d225-421a-bedc-adfc3b8fd0da,DSNY,D03,DSNY,2018-05-22T20:19:00Z,2018-05-23T20:42:00Z,DSNY.2018.21.COQPER.F.T,DSNY.2018.21.COQPER.F.T.06,48,NA,20231228T192347Z,RELEASE-2024
2ef01e6d-e698-45e8-bff7-46983a7de13d,DSNY,D03,DSNY,2018-05-22T20:19:00Z,2018-05-23T20:42:00Z,DSNY.2018.21.COQPER.F.T,DSNY.2018.21.COQPER.F.T.10,48,NA,20231228T192347Z,RELEASE-2024
871c8288-6a6e-4731-b3a5-c7b99961bf00,DSNY,D03,DSNY,2018-05-22T20:19:00Z,2018-05-23T20:42:00Z,DSNY.2018.21.COQPER.F.T,DSNY.2018.21.COQPER.F.T.03,48,NA,20231228T192347Z,RELEASE-2024
0581a0b4-66ad-4e03-9ade-d24a388e1188,DSNY,D03,DSNY,2018-05-22T20:19:00Z,2018-05-23T20:42:00Z,DSNY.2018.21.COQPER.F.T,DSNY.2018.21.COQPER.F.T.12,47,NA,20231228T192347Z,RELEASE-2024
2a9b1cb4-d338-4941-8c0f-74dbc5b2352b,DSNY,D03,DSNY,2018-05-22T20:46:00Z,2018-05-23T13:39:00Z,DSNY.2018.21.CULNIG.F.T,DSNY.2018.21.CULNIG.F.T.01,25,NA,20231228T192347Z,RELEASE-2024
d8884773-c9ab-4d3b-9560-736ebc0ed55a,DSNY,D03,DSNY,2018-05-22T20:52:00Z,2018-05-23T13:39:00Z,DSNY.2018.21.CULERR.F.T,DSNY.2018.21.CULERR.F.T.01,33,NA,20231228T192347Z,RELEASE-2024
e18d9ab5-c52b-455f-8f7f-edb3b5549b59,DSNY,D03,DSNY,2018-06-19T21:24:00Z,2018-06-20T12:44:00Z,DSNY.2018.25.CULERR.F.T,DSNY.2018.25.CULERR.F.T.01,15,NA,20231228T193152Z,RELEASE-2024
e0a22485-a3b0-4f87-bb19-a1fd0882a980,DSNY,D03,DSNY,2018-06-19T21:24:00Z,2018-06-20T13:27:00Z,DSNY.2018.25.COQPER.F.T,DSNY.2018.25.COQPER.F.T.01,47,NA,20231228T193152Z,RELEASE-2024
b91a8872-0954-4c3d-a908-a6dc938f624e,DSNY,D03,DSNY,2018-06-19T21:24:00Z,2018-06-20T21:55:00Z,DSNY.2018.25.CULSAL.F.T,DSNY.2018.25.CULSAL.F.T.01,26,NA,20231228T193152Z,RELEASE-2024
a5031d94-caa5-4e44-8101-e0ddbff208d5,DSNY,D03,DSNY,2018-06-19T21:24:00Z,2018-06-20T21:55:00Z,DSNY.2018.25.AEDATL.F.T,DSNY.2018.25.AEDATL.F.T.02,50,NA,20231228T193152Z,RELEASE-2024
ae47980a-10b7-4fe1-9691-9ef1ed7b266f,DSNY,D03,DSNY,2018-06-19T21:24:00Z,2018-06-20T21:55:00Z,DSNY.2018.25.AEDATL.F.T,DSNY.2018.25.AEDATL.F.T.01,50,NA,20231228T193152Z,RELEASE-2024
4fec48dd-e5be-4c48-83d1-813107439f48,DSNY,D03,DSNY,2018-06-19T21:24:00Z,2018-06-20T21:55:00Z,DSNY.2018.25.CULSAL.F.T,DSNY.2018.25.CULSAL.F.T.02,26,NA,20231228T193152Z,RELEASE-2024
86dcbd28-e179-4c92-b30f-5d9af18e4935,DSNY,D03,DSNY,2018-06-19T21:24:00Z,2018-06-20T22:24:00Z,DSNY.2018.25.CULNIG.F.T,DSNY.2018.25.CULNIG.F.T.08,48,NA,20231228T193152Z,RELEASE-2024
b7e978e2-30ea-4d7f-bef3-085a05065f69,DSNY,D03,DSNY,2018-06-19T21:24:00Z,2018-06-20T22:24:00Z,DSNY.2018.25.CULNIG.F.T,DSNY.2018.25.CULNIG.F.T.03,48,NA,20231228T193152Z,RELEASE-2024
23a32467-3cf8-4b41-bb95-0f6711f9243e,DSNY,D03,DSNY,2018-06-19T21:24:00Z,2018-06-20T22:24:00Z,DSNY.2018.25.CULNIG.F.T,DSNY.2018.25.CULNIG.F.T.12,48,NA,20231228T193152Z,RELEASE-2024
9df323f9-27b6-4d3e-a4cb-41c1bc61d998,DSNY,D03,DSNY,2018-06-19T21:24:00Z,2018-06-20T22:24:00Z,DSNY.2018.25.CULNIG.F.T,DSNY.2018.25.CULNIG.F.T.11,48,NA,20231228T193152Z,RELEASE-2024
b16bf04a-6b84-402d-920b-fd5a1f27bf0e,DSNY,D03,DSNY,2018-06-19T21:24:00Z,2018-06-20T22:24:00Z,DSNY.2018.25.CULNIG.F.T,DSNY.2018.25.CULNIG.F.T.04,48,NA,20231228T193152Z,RELEASE-2024
9bae777b-09c5-4226-b5de-ec6bc36125f2,DSNY,D03,DSNY,2018-06-19T21:24:00Z,2018-06-20T22:24:00Z,DSNY.2018.25.CULNIG.F.T,DSNY.2018.25.CULNIG.F.T.10,48,NA,20231228T193152Z,RELEASE-2024
6d12c50b-cf9b-4b8f-a6f7-774ba7d9f0e9,DSNY,D03,DSNY,2018-06-19T21:24:00Z,2018-06-20T22:24:00Z,DSNY.2018.25.CULNIG.F.T,DSNY.2018.25.CULNIG.F.T.07,48,NA,20231228T193152Z,RELEASE-2024
09707f70-990a-4484-90cf-c826607f3873,DSNY,D03,DSNY,2018-06-19T21:24:00Z,2018-06-20T22:24:00Z,DSNY.2018.25.CULNIG.F.T,DSNY.2018.25.CULNIG.F.T.01,49,NA,20231228T193152Z,RELEASE-2024
42a1f489-07f3-41b7-8df1-7f2b478875ad,DSNY,D03,DSNY,2018-06-19T21:24:00Z,2018-06-20T22:24:00Z,DSNY.2018.25.CULNIG.F.T,DSNY.2018.25.CULNIG.F.T.05,48,NA,20231228T193152Z,RELEASE-2024
1db035d4-bc5a-4293-b187-69ad470150dd,DSNY,D03,DSNY,2018-06-19T21:24:00Z,2018-06-20T22:24:00Z,DSNY.2018.25.CULNIG.F.T,DSNY.2018.25.CULNIG.F.T.02,49,NA,20231228T193152Z,RELEASE-2024
ebef0a01-e662-4d3d-9819-ead141d67471,DSNY,D03,DSNY,2018-06-19T21:24:00Z,2018-06-20T22:24:00Z,DSNY.2018.25.CULNIG.F.T,DSNY.2018.25.CULNIG.F.T.06,48,NA,20231228T193152Z,RELEASE-2024
c6b5f605-5453-4e92-b74a-7dd6e33791b1,DSNY,D03,DSNY,2018-06-19T21:24:00Z,2018-06-20T22:24:00Z,DSNY.2018.25.CULNIG.F.T,DSNY.2018.25.CULNIG.F.T.09,48,NA,20231228T193152Z,RELEASE-2024
b6b6034a-c5d3-49bd-87d1-7d76036dc040,DSNY,D03,DSNY,2018-06-19T21:58:00Z,2018-06-20T20:55:00Z,DSNY.2018.25.AEDMIT.F.T,DSNY.2018.25.AEDMIT.F.T.01,32,NA,20231228T193152Z,RELEASE-2024
e6788501-0fe8-4cbb-bab9-3536fa4c0e4d,DSNY,D03,DSNY,2018-07-18T21:15:00Z,2018-07-19T20:40:00Z,DSNY.2018.29.CULERR.F.T,DSNY.2018.29.CULERR.F.T.02,25,NA,20231228T170402Z,RELEASE-2024
7d3de22b-e234-480e-9418-046dea8de2e7,DSNY,D03,DSNY,2018-07-18T21:15:00Z,2018-07-19T20:40:00Z,DSNY.2018.29.CULERR.F.T,DSNY.2018.29.CULERR.F.T.01,26,NA,20231228T170402Z,RELEASE-2024
a926c753-99f6-4827-9e72-3b8f39b6bca4,DSNY,D03,DSNY,2018-07-18T21:15:00Z,2018-07-19T22:06:00Z,DSNY.2018.29.CULNIG.F.T,DSNY.2018.29.CULNIG.F.T.17,49,NA,20231228T170402Z,RELEASE-2024
f23a8386-d124-4fef-a99e-756d5676e903,DSNY,D03,DSNY,2018-07-18T21:15:00Z,2018-07-19T22:06:00Z,DSNY.2018.29.CULNIG.F.T,DSNY.2018.29.CULNIG.F.T.04,50,NA,20231228T170402Z,RELEASE-2024
6716009f-4bf9-4b7e-8991-2c9f563a16f1,DSNY,D03,DSNY,2018-07-18T21:15:00Z,2018-07-19T22:06:00Z,DSNY.2018.29.CULNIG.F.T,DSNY.2018.29.CULNIG.F.T.03,50,NA,20231228T170402Z,RELEASE-2024
17243511-72ab-4a39-affc-e63e6bb071d9,DSNY,D03,DSNY,2018-07-18T21:15:00Z,2018-07-19T22:06:00Z,DSNY.2018.29.CULNIG.F.T,DSNY.2018.29.CULNIG.F.T.14,49,NA,20231228T170402Z,RELEASE-2024
57e8d9b5-21c2-425e-a2e4-1d5582668cfa,DSNY,D03,DSNY,2018-07-18T21:15:00Z,2018-07-19T22:06:00Z,DSNY.2018.29.CULNIG.F.T,DSNY.2018.29.CULNIG.F.T.13,49,NA,20231228T170402Z,RELEASE-2024
132ac8e9-488c-4e12-8871-b7016907ef1b,DSNY,D03,DSNY,2018-07-18T21:15:00Z,2018-07-19T22:06:00Z,DSNY.2018.29.CULNIG.F.T,DSNY.2018.29.CULNIG.F.T.01,50,NA,20231228T170402Z,RELEASE-2024
4e0fced4-7e15-44ee-bee4-683cff9b720e,DSNY,D03,DSNY,2018-07-18T21:15:00Z,2018-07-19T22:06:00Z,DSNY.2018.29.CULNIG.F.T,DSNY.2018.29.CULNIG.F.T.16,49,NA,20231228T170402Z,RELEASE-2024
1215c9b5-a35c-4b01-8335-f071930fae60,DSNY,D03,DSNY,2018-07-18T21:15:00Z,2018-07-19T22:06:00Z,DSNY.2018.29.CULNIG.F.T,DSNY.2018.29.CULNIG.F.T.11,49,NA,20231228T170402Z,RELEASE-2024
1e7f39ae-6583-40c5-83b9-dae84f5ee0a7,DSNY,D03,DSNY,2018-07-18T21:15:00Z,2018-07-19T22:06:00Z,DSNY.2018.29.CULNIG.F.T,DSNY.2018.29.CULNIG.F.T.12,49,NA,20231228T170402Z,RELEASE-2024
1fa14627-006c-4c4b-8036-1e335291fb86,DSNY,D03,DSNY,2018-07-18T21:15:00Z,2018-07-19T22:06:00Z,DSNY.2018.29.CULNIG.F.T,DSNY.2018.29.CULNIG.F.T.07,49,NA,20231228T170402Z,RELEASE-2024
f329fc11-2db0-4985-9b51-61c788bb672b,DSNY,D03,DSNY,2018-07-18T21:15:00Z,2018-07-19T22:06:00Z,DSNY.2018.29.CULNIG.F.T,DSNY.2018.29.CULNIG.F.T.09,49,NA,20231228T170402Z,RELEASE-2024
f8eeba85-77e7-4f39-a42c-687c54fd0b40,DSNY,D03,DSNY,2018-07-18T21:15:00Z,2018-07-19T22:06:00Z,DSNY.2018.29.CULNIG.F.T,DSNY.2018.29.CULNIG.F.T.05,49,NA,20231228T170402Z,RELEASE-2024
a0548020-be03-41f6-a4ff-a10e43961b14,DSNY,D03,DSNY,2018-07-18T21:15:00Z,2018-07-19T22:06:00Z,DSNY.2018.29.CULNIG.F.T,DSNY.2018.29.CULNIG.F.T.15,49,NA,20231228T170402Z,RELEASE-2024
5a1e797a-fb94-4012-9a66-0bb110185b2b,DSNY,D03,DSNY,2018-07-18T21:15:00Z,2018-07-19T22:06:00Z,DSNY.2018.29.CULNIG.F.T,DSNY.2018.29.CULNIG.F.T.06,49,NA,20231228T170402Z,RELEASE-2024
e4437313-85f0-4c47-94af-e106da318936,DSNY,D03,DSNY,2018-07-18T21:15:00Z,2018-07-19T22:06:00Z,DSNY.2018.29.CULNIG.F.T,DSNY.2018.29.CULNIG.F.T.02,50,NA,20231228T170402Z,RELEASE-2024
2ab89cc6-47c1-4682-9428-767f296b45fe,DSNY,D03,DSNY,2018-07-18T21:15:00Z,2018-07-19T22:06:00Z,DSNY.2018.29.CULNIG.F.T,DSNY.2018.29.CULNIG.F.T.10,49,NA,20231228T170402Z,RELEASE-2024
6a8365a0-65a2-4906-b023-0533f6a322fb,DSNY,D03,DSNY,2018-07-18T21:15:00Z,2018-07-19T22:06:00Z,DSNY.2018.29.CULNIG.F.T,DSNY.2018.29.CULNIG.F.T.08,49,NA,20231228T170402Z,RELEASE-2024
fa165c0b-5681-4369-a85f-5f3bf7c0867e,DSNY,D03,DSNY,2018-07-18T21:15:00Z,2018-07-19T22:21:00Z,DSNY.2018.29.AEDATL.F.T,DSNY.2018.29.AEDATL.F.T.02,34,NA,20231228T170402Z,RELEASE-2024
8477cca9-6435-43ea-9351-ad3bb7d61e00,DSNY,D03,DSNY,2018-07-18T21:15:00Z,2018-07-19T22:21:00Z,DSNY.2018.29.AEDATL.F.T,DSNY.2018.29.AEDATL.F.T.01,34,NA,20231228T170402Z,RELEASE-2024
52ce9697-6a02-47b3-8aae-d8d4cbb1cd69,DSNY,D03,DSNY,2018-07-18T21:57:00Z,2018-07-19T22:15:00Z,DSNY.2018.29.AEDMIT.F.T,DSNY.2018.29.AEDMIT.F.T.01,29,NA,20231228T170402Z,RELEASE-2024
bce7a57c-da0a-48ce-b800-7116b11a4813,DSNY,D03,DSNY,2018-07-18T22:35:00Z,2018-07-19T12:55:00Z,DSNY.2018.29.COQPER.F.T,DSNY.2018.29.COQPER.F.T.01,29,NA,20231228T170402Z,RELEASE-2024
59c4fff6-4c07-4cc1-90cb-ad6d6d09ce15,DSNY,D03,DSNY,2018-08-14T21:15:00Z,2018-08-15T13:48:00Z,DSNY.2018.33.COQPER.F.T,DSNY.2018.33.COQPER.F.T.01,26,NA,20231228T173007Z,RELEASE-2024
f5c9d80a-28b0-4564-bd35-14a52a196530,DSNY,D03,DSNY,2018-08-14T21:15:00Z,2018-08-15T22:43:00Z,DSNY.2018.33.CULNIG.F.T,DSNY.2018.33.CULNIG.F.T.10,48,NA,20231228T173007Z,RELEASE-2024
6ebee666-ee36-4ea8-af49-f6ce6f9ebb94,DSNY,D03,DSNY,2018-08-14T21:15:00Z,2018-08-15T22:43:00Z,DSNY.2018.33.AEDATL.F.T,DSNY.2018.33.AEDATL.F.T.01,24,NA,20231228T173007Z,RELEASE-2024
6a94a687-dda5-4c64-9c71-9501064b402b,DSNY,D03,DSNY,2018-08-14T21:15:00Z,2018-08-15T22:43:00Z,DSNY.2018.33.CULNIG.F.T,DSNY.2018.33.CULNIG.F.T.03,49,NA,20231228T173007Z,RELEASE-2024
f3f0065f-eafd-4f29-9505-ccadbbb93474,DSNY,D03,DSNY,2018-08-14T21:15:00Z,2018-08-15T22:43:00Z,DSNY.2018.33.CULNIG.F.T,DSNY.2018.33.CULNIG.F.T.04,49,NA,20231228T173007Z,RELEASE-2024
7c056f4b-2a28-4ab5-b728-1bee02326e11,DSNY,D03,DSNY,2018-08-14T21:15:00Z,2018-08-15T22:43:00Z,DSNY.2018.33.CULNIG.F.T,DSNY.2018.33.CULNIG.F.T.01,49,NA,20231228T173007Z,RELEASE-2024
3035cd67-b459-4783-bfbb-259a57f9ca64,DSNY,D03,DSNY,2018-08-14T21:15:00Z,2018-08-15T22:43:00Z,DSNY.2018.33.CULERR.F.T,DSNY.2018.33.CULERR.F.T.03,34,NA,20231228T173007Z,RELEASE-2024
19766f0e-8afa-4cf3-b7b0-564701883608,DSNY,D03,DSNY,2018-08-14T21:15:00Z,2018-08-15T22:43:00Z,DSNY.2018.33.CULNIG.F.T,DSNY.2018.33.CULNIG.F.T.15,48,NA,20231228T173007Z,RELEASE-2024
1faf1b0e-4832-4c94-a04d-5343d7265cf0,DSNY,D03,DSNY,2018-08-14T21:15:00Z,2018-08-15T22:43:00Z,DSNY.2018.33.CULNIG.F.T,DSNY.2018.33.CULNIG.F.T.06,49,NA,20231228T173007Z,RELEASE-2024
df230107-7309-4deb-b700-16236ce06e3f,DSNY,D03,DSNY,2018-08-14T21:15:00Z,2018-08-15T22:43:00Z,DSNY.2018.33.CULNIG.F.T,DSNY.2018.33.CULNIG.F.T.07,49,NA,20231228T173007Z,RELEASE-2024
080a1445-07ce-4962-ad9c-0d1672ccce48,DSNY,D03,DSNY,2018-08-14T21:15:00Z,2018-08-15T22:43:00Z,DSNY.2018.33.CULNIG.F.T,DSNY.2018.33.CULNIG.F.T.02,49,NA,20231228T173007Z,RELEASE-2024
065de90e-1f81-4a91-9adc-dae605f3385d,DSNY,D03,DSNY,2018-08-14T21:15:00Z,2018-08-15T22:43:00Z,DSNY.2018.33.CULNIG.F.T,DSNY.2018.33.CULNIG.F.T.13,48,NA,20231228T173007Z,RELEASE-2024
e6b5d7d8-884a-4dfa-b0ff-6e964dc43757,DSNY,D03,DSNY,2018-08-14T21:15:00Z,2018-08-15T22:43:00Z,DSNY.2018.33.CULNIG.F.T,DSNY.2018.33.CULNIG.F.T.12,48,NA,20231228T173007Z,RELEASE-2024
6cb9e556-2ee8-413b-a808-48bb64c09d1b,DSNY,D03,DSNY,2018-08-14T21:15:00Z,2018-08-15T22:43:00Z,DSNY.2018.33.CULNIG.F.T,DSNY.2018.33.CULNIG.F.T.08,49,NA,20231228T173007Z,RELEASE-2024
9ccbc44e-b9b9-4352-9336-4365360b8959,DSNY,D03,DSNY,2018-08-14T21:15:00Z,2018-08-15T22:43:00Z,DSNY.2018.33.CULERR.F.T,DSNY.2018.33.CULERR.F.T.02,34,NA,20231228T173007Z,RELEASE-2024
5db368f0-117f-4a66-a141-30dc442f21a4,DSNY,D03,DSNY,2018-08-14T21:15:00Z,2018-08-15T22:43:00Z,DSNY.2018.33.CULNIG.F.T,DSNY.2018.33.CULNIG.F.T.11,48,NA,20231228T173007Z,RELEASE-2024
1c7b9b22-c6ac-4063-a042-238726ae8986,DSNY,D03,DSNY,2018-08-14T21:15:00Z,2018-08-15T22:43:00Z,DSNY.2018.33.CULNIG.F.T,DSNY.2018.33.CULNIG.F.T.14,48,NA,20231228T173007Z,RELEASE-2024
9e739de2-b8ae-4c09-8b6b-3f628f7a04a7,DSNY,D03,DSNY,2018-08-14T21:15:00Z,2018-08-15T22:43:00Z,DSNY.2018.33.CULNIG.F.T,DSNY.2018.33.CULNIG.F.T.16,48,NA,20231228T173007Z,RELEASE-2024
ae126960-5e48-4753-a698-1d6d4ec02a24,DSNY,D03,DSNY,2018-08-14T21:15:00Z,2018-08-15T22:43:00Z,DSNY.2018.33.CULERR.F.T,DSNY.2018.33.CULERR.F.T.01,34,NA,20231228T173007Z,RELEASE-2024
8a412fc6-e1ec-43ca-8632-a3488def3526,DSNY,D03,DSNY,2018-08-14T21:15:00Z,2018-08-15T22:43:00Z,DSNY.2018.33.CULNIG.F.T,DSNY.2018.33.CULNIG.F.T.05,49,NA,20231228T173007Z,RELEASE-2024
3722eaf1-0cca-4feb-af7c-62cced0f79c1,DSNY,D03,DSNY,2018-08-14T21:15:00Z,2018-08-15T22:43:00Z,DSNY.2018.33.CULNIG.F.T,DSNY.2018.33.CULNIG.F.T.09,48,NA,20231228T173007Z,RELEASE-2024
47555f38-b7c5-4769-81c0-5f46f2e09f37,DSNY,D03,DSNY,2018-09-13T19:57:00Z,2018-09-14T13:03:00Z,DSNY.2018.37.AEDATL.F.T,DSNY.2018.37.AEDATL.F.T.01,13,NA,20231228T192001Z,RELEASE-2024
5a4605a9-261e-41bd-9dd5-3602dfb6cdb3,DSNY,D03,DSNY,2018-09-13T19:57:00Z,2018-09-14T13:20:00Z,DSNY.2018.37.COQPER.F.T,DSNY.2018.37.COQPER.F.T.01,36,NA,20231228T192001Z,RELEASE-2024
cde5fb8e-78a5-45f3-ba6d-32858ec17c6d,DSNY,D03,DSNY,2018-09-13T19:57:00Z,2018-09-14T13:20:00Z,DSNY.2018.37.COQPER.F.T,DSNY.2018.37.COQPER.F.T.02,36,NA,20231228T192001Z,RELEASE-2024
d13b7844-86a9-4acd-8e18-275b45ef7617,DSNY,D03,DSNY,2018-09-13T19:57:00Z,2018-09-14T19:38:00Z,DSNY.2018.37.CULERR.F.T,DSNY.2018.37.CULERR.F.T.01,37,NA,20231228T192001Z,RELEASE-2024
a798911b-80a8-4594-8a39-9e141a792683,DSNY,D03,DSNY,2018-09-13T19:57:00Z,2018-09-14T19:38:00Z,DSNY.2018.37.CULERR.F.T,DSNY.2018.37.CULERR.F.T.03,36,NA,20231228T192001Z,RELEASE-2024
4643c751-66e8-4b83-a97e-09e0e4929244,DSNY,D03,DSNY,2018-09-13T19:57:00Z,2018-09-14T19:38:00Z,DSNY.2018.37.CULERR.F.T,DSNY.2018.37.CULERR.F.T.02,36,NA,20231228T192001Z,RELEASE-2024
6f51af33-1af3-44b0-b867-b1372181d8d9,DSNY,D03,DSNY,2018-09-13T19:57:00Z,2018-09-14T21:16:00Z,DSNY.2018.37.CULNIG.F.T,DSNY.2018.37.CULNIG.F.T.05,45,NA,20231228T192001Z,RELEASE-2024
19263ffd-772f-41a5-95d9-669a88194d08,DSNY,D03,DSNY,2018-09-13T19:57:00Z,2018-09-14T21:16:00Z,DSNY.2018.37.CULNIG.F.T,DSNY.2018.37.CULNIG.F.T.01,46,NA,20231228T192001Z,RELEASE-2024
f231d270-e17f-4182-929d-d3e006cb44e1,DSNY,D03,DSNY,2018-09-13T19:57:00Z,2018-09-14T21:16:00Z,DSNY.2018.37.CULNIG.F.T,DSNY.2018.37.CULNIG.F.T.09,45,NA,20231228T192001Z,RELEASE-2024
370308bc-5bf1-40fe-80fa-b7776f589ef9,DSNY,D03,DSNY,2018-09-13T19:57:00Z,2018-09-14T21:16:00Z,DSNY.2018.37.CULNIG.F.T,DSNY.2018.37.CULNIG.F.T.07,45,NA,20231228T192001Z,RELEASE-2024
65a2dc45-c94d-4f4e-84c7-8bd5417aa4df,DSNY,D03,DSNY,2018-09-13T19:57:00Z,2018-09-14T21:16:00Z,DSNY.2018.37.CULNIG.F.T,DSNY.2018.37.CULNIG.F.T.06,45,NA,20231228T192001Z,RELEASE-2024
d68c507a-3e3b-4e27-b017-72b8a1531c34,DSNY,D03,DSNY,2018-09-13T19:57:00Z,2018-09-14T21:16:00Z,DSNY.2018.37.CULNIG.F.T,DSNY.2018.37.CULNIG.F.T.03,46,NA,20231228T192001Z,RELEASE-2024
2272172d-2c32-4bf8-a2b0-ba4367dfa3ad,DSNY,D03,DSNY,2018-09-13T19:57:00Z,2018-09-14T21:16:00Z,DSNY.2018.37.CULNIG.F.T,DSNY.2018.37.CULNIG.F.T.02,46,NA,20231228T192001Z,RELEASE-2024
fd2f057e-d145-4c83-8139-be76283a5ba9,DSNY,D03,DSNY,2018-09-13T19:57:00Z,2018-09-14T21:16:00Z,DSNY.2018.37.CULNIG.F.T,DSNY.2018.37.CULNIG.F.T.08,45,NA,20231228T192001Z,RELEASE-2024
c81f4d0d-af61-4418-b1fc-13811ace34b7,DSNY,D03,DSNY,2018-09-13T19:57:00Z,2018-09-14T21:16:00Z,DSNY.2018.37.CULNIG.F.T,DSNY.2018.37.CULNIG.F.T.04,45,NA,20231228T192001Z,RELEASE-2024
ed0e1d73-3ebe-42c5-a8b0-3a4fe4a35f3b,DSNY,D03,DSNY,2018-10-08T19:48:00Z,2018-10-09T13:19:00Z,DSNY.2018.41.CULNIG.F.T,DSNY.2018.41.CULNIG.F.T.01,43,NA,20231228T184946Z,RELEASE-2024
1136a983-18fe-4120-9ef2-5a01510edfd1,DSNY,D03,DSNY,2018-10-08T19:48:00Z,2018-10-09T13:19:00Z,DSNY.2018.41.CULNIG.F.T,DSNY.2018.41.CULNIG.F.T.02,42,NA,20231228T184946Z,RELEASE-2024
7b1f35ad-aae7-48b5-b615-899cdce3a030,DSNY,D03,DSNY,2018-10-08T19:48:00Z,2018-10-09T13:19:00Z,DSNY.2018.41.CULNIG.F.T,DSNY.2018.41.CULNIG.F.T.03,42,NA,20231228T184946Z,RELEASE-2024
3ef47e8e-5771-4a7e-8a45-9f61aebfe9b6,DSNY,D03,DSNY,2018-10-08T19:48:00Z,2018-10-09T13:19:00Z,DSNY.2018.41.CULNIG.F.T,DSNY.2018.41.CULNIG.F.T.04,42,NA,20231228T184946Z,RELEASE-2024
274692fc-644a-4765-9ed1-415cf8deec9e,DSNY,D03,DSNY,2018-10-08T19:48:00Z,2018-10-09T19:41:00Z,DSNY.2018.41.CULERR.F.T,DSNY.2018.41.CULERR.F.T.04,41,NA,20231228T184946Z,RELEASE-2024
f20b52e0-9785-4665-8ff8-5eb203516238,DSNY,D03,DSNY,2018-10-08T19:48:00Z,2018-10-09T19:41:00Z,DSNY.2018.41.CULERR.F.T,DSNY.2018.41.CULERR.F.T.03,42,NA,20231228T184946Z,RELEASE-2024
0d2d2fa7-9da4-459c-bda4-02d02c6240c8,DSNY,D03,DSNY,2018-10-08T19:48:00Z,2018-10-09T19:41:00Z,DSNY.2018.41.CULERR.F.T,DSNY.2018.41.CULERR.F.T.02,42,NA,20231228T184946Z,RELEASE-2024
5a8cc2ed-216f-4cf7-b986-845b00850ead,DSNY,D03,DSNY,2018-10-08T19:48:00Z,2018-10-09T19:41:00Z,DSNY.2018.41.CULERR.F.T,DSNY.2018.41.CULERR.F.T.01,42,NA,20231228T184946Z,RELEASE-2024
7c749cab-62aa-4849-877e-a42c0ee7b5d4,DSNY,D03,DSNY,2018-10-08T19:48:00Z,2018-10-09T20:08:00Z,DSNY.2018.41.COQPER.F.T,DSNY.2018.41.COQPER.F.T.04,40,NA,20231228T184946Z,RELEASE-2024
703a5b26-a724-4f4d-a3da-e2cb74b7dbf3,DSNY,D03,DSNY,2018-10-08T19:48:00Z,2018-10-09T20:08:00Z,DSNY.2018.41.COQPER.F.T,DSNY.2018.41.COQPER.F.T.02,41,NA,20231228T184946Z,RELEASE-2024
8b5df560-379b-4475-8c0b-78eb18c834b1,DSNY,D03,DSNY,2018-10-08T19:48:00Z,2018-10-09T20:08:00Z,DSNY.2018.41.COQPER.F.T,DSNY.2018.41.COQPER.F.T.01,41,NA,20231228T184946Z,RELEASE-2024
3a4560d7-3029-4912-bbed-51bf5b47129d,DSNY,D03,DSNY,2018-10-08T19:48:00Z,2018-10-09T20:08:00Z,DSNY.2018.41.COQPER.F.T,DSNY.2018.41.COQPER.F.T.03,41,NA,20231228T184946Z,RELEASE-2024
a6f6c0d6-88a5-41c3-8f45-b1244b6d3e29,DSNY,D03,DSNY,2019-01-02T20:42:00Z,2019-01-03T22:29:00Z,DSNY.2019.0.CULERR.F.T,DSNY.2019.0.CULERR.F.T.01,36,NA,20231227T191754Z,RELEASE-2024
3f04e40d-1bf9-41a2-bc9a-a197d8318b0a,DSNY,D03,DSNY,2019-01-02T20:42:00Z,2019-01-03T22:29:00Z,DSNY.2019.0.CULERR.F.T,DSNY.2019.0.CULERR.F.T.02,36,NA,20231227T191754Z,RELEASE-2024
c79f3f9b-0102-4026-9edd-c4a3de22119f,DSNY,D03,DSNY,2019-01-02T21:05:00Z,2019-01-03T14:43:00Z,DSNY.2019.0.CULNIG.F.T,DSNY.2019.0.CULNIG.F.T.01,32,NA,20231227T191754Z,RELEASE-2024
3f274f80-25a7-47b8-97eb-777f52326034,DSNY,D03,DSNY,2019-01-02T21:05:00Z,2019-01-03T14:43:00Z,DSNY.2019.0.CULNIG.F.T,DSNY.2019.0.CULNIG.F.T.02,32,NA,20231227T191754Z,RELEASE-2024
92005417-5de5-43c8-8637-422edd6a3e82,DSNY,D03,DSNY,2019-01-29T19:13:00Z,2019-01-30T14:25:00Z,DSNY.2019.4.CULNIG.F.T,DSNY.2019.4.CULNIG.F.T.01,25,NA,20231227T191754Z,RELEASE-2024
9ebf436c-b777-4cc2-b9a2-8d3f221b1272,DSNY,D03,DSNY,2019-02-25T20:34:00Z,2019-02-26T13:59:00Z,DSNY.2019.8.CULERR.F.T,DSNY.2019.8.CULERR.F.T.01,22,NA,20231227T175826Z,RELEASE-2024
1cfc1fe2-268d-43b7-933d-7699424fe07a,DSNY,D03,DSNY,2019-02-25T20:34:00Z,2019-02-26T14:06:00Z,DSNY.2019.8.CULNIG.F.T,DSNY.2019.8.CULNIG.F.T.01,42,NA,20231227T175826Z,RELEASE-2024
