siteID,collectDate,avg_temp,min_temp,max_temp,var_temp
WOOD,2020-03-13,-6.321447916666667,-6.583870833333333,-6.023170833333333,0.01918125
WOOD,2020-03-14,-9.260783333333332,-9.489722916666667,-9.000983333333334,0.017558333333333332
WOOD,2020-03-15,-7.1716645833333335,-7.329345833333333,-7.0102062499999995,0.00885
WOOD,2020-03-16,-4.16358125,-4.37304375,-3.9359875,0.020722916666666667
WOOD,2020-03-17,-5.716364583333333,-6.056616666666667,-5.379172916666667,0.03907083333333333
WOOD,2020-03-18,-1.96581875,-2.1045666666666665,-1.809725,0.012047916666666667
WOOD,2020-03-19,-9.752658333333333,-9.924535416666666,-9.547602083333333,0.010510416666666666
WOOD,2020-03-20,-13.552754166666666,-13.891975,-13.160685416666666,0.04131041666666667
WOOD,2020-03-21,-8.70458125,-8.8981375,-8.501052083333333,0.015864583333333335
WOOD,2020-03-22,-4.030935416666667,-4.312839583333333,-3.7544979166666668,0.023045833333333335
WOOD,2020-03-23,0.3158958333333333,-0.12197083333333333,0.7204375,0.07067916666666667
WOOD,2020-03-24,3.2702583333333335,2.98636875,3.5686916666666666,0.030389583333333334
WOOD,2020-03-25,-1.0410875,-1.3669041666666666,-0.6702791666666666,0.038843749999999996
WOOD,2020-03-26,-2.1025,-2.4815770833333333,-1.6789145833333334,0.045608333333333334
WOOD,2020-03-27,1.8795125,1.496075,2.30471875,0.05709583333333333
WOOD,2020-03-28,3.81188125,3.397014583333333,4.2837,0.06438958333333333
WOOD,2020-03-29,4.053895833333334,3.57849375,4.6090333333333335,0.07752083333333333
WOOD,2020-03-30,5.044375,4.597325,5.515160416666666,0.06664583333333333
WOOD,2020-03-31,5.263516666666667,4.839458333333333,5.724070833333333,0.09239166666666666
WOOD,2020-04-01,2.9795625,2.6592875,3.498120833333333,0.13554791666666666
WOOD,2020-04-02,-9.531270833333334,-9.708320833333334,-9.3251,0.01000625
WOOD,2020-04-03,-10.499097916666667,-10.674166666666666,-10.316845833333334,0.011214583333333333
WOOD,2020-04-04,-7.6803895833333335,-8.065622916666667,-7.30931875,0.05258541666666667
WOOD,2020-04-05,-0.9065479166666667,-1.27098125,-0.5227291666666667,0.052879166666666665
WOOD,2020-04-06,3.2283916666666665,2.9251354166666665,3.6171416666666665,0.034929166666666664
WOOD,2020-04-07,5.107225,4.567329166666666,5.710566666666667,0.10414791666666666
WOOD,2020-04-08,3.6116,3.12488125,4.13619375,0.09456458333333334
WOOD,2020-04-09,-2.251039583333333,-2.61963125,-1.7839875,0.05064375
WOOD,2020-04-10,1.9610041666666667,1.5189895833333333,2.4830666666666668,0.06494583333333333
WOOD,2020-04-11,3.093370833333333,2.6870708333333333,3.5540541666666665,0.054210416666666664
WOOD,2020-04-12,-3.6990333333333334,-4.00091875,-3.25405,0.03742708333333333
WOOD,2020-04-13,-6.7076520833333335,-7.158845833333333,-6.176833333333334,0.0896375
WOOD,2020-04-14,-8.089302083333333,-8.419677083333333,-7.664275,0.04079375
WOOD,2020-04-15,-4.152327083333334,-4.557660416666667,-3.58583125,0.06788333333333334
WOOD,2020-04-16,-1.8158104166666666,-2.3123395833333333,-1.2147645833333334,0.07822083333333334
WOOD,2020-04-17,1.4918791666666666,0.94923125,2.0699104166666666,0.08943333333333334
WOOD,2020-04-18,6.82231875,6.378535416666667,7.3702041666666664,0.07506041666666667
WOOD,2020-04-19,1.4725145833333333,0.9744604166666667,2.00849375,0.07035416666666666
WOOD,2020-04-20,6.199833333333333,5.775922916666667,6.697604166666666,0.06247291666666667
WOOD,2020-04-21,2.5336145833333332,2.049822916666667,3.106610416666667,0.08051458333333333
WOOD,2020-04-22,9.516108333333333,8.92000625,10.213270833333333,0.13294791666666667
WOOD,2020-04-23,12.39550625,11.679745833333333,13.18994375,0.19124375
WOOD,2020-04-24,10.471279166666667,9.845245833333333,11.308033333333332,0.18306458333333334
WOOD,2020-04-25,8.9721375,8.470045833333334,9.453189583333334,0.07957499999999999
WOOD,2020-04-26,9.817766666666667,9.30408125,10.407954166666666,0.1175375
