siteID,testPathogenName,taxonID,collectDate,testResult_mos,avg_temp,min_temp,max_temp,var_temp,testResult_rodent
HARV,Orthobunyavirus sp.,BUNV1,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Alphavirus sp.,ALPHV,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Flavivirus sp.,FLAV1,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Alphavirus sp.,ALPHV,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Flavivirus sp.,FLAV1,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Alphavirus sp.,ALPHV,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Flavivirus sp.,FLAV1,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Alphavirus sp.,ALPHV,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Flavivirus sp.,FLAV1,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Flavivirus sp.,FLAV1,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Flavivirus sp.,FLAV1,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Alphavirus sp.,ALPHV,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Alphavirus sp.,ALPHV,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Alphavirus sp.,ALPHV,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Flavivirus sp.,FLAV1,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Alphavirus sp.,ALPHV,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Flavivirus sp.,FLAV1,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Alphavirus sp.,ALPHV,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Flavivirus sp.,FLAV1,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Alphavirus sp.,ALPHV,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Flavivirus sp.,FLAV1,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Alphavirus sp.,ALPHV,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Alphavirus sp.,ALPHV,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Flavivirus sp.,FLAV1,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Alphavirus sp.,ALPHV,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Alphavirus sp.,ALPHV,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Alphavirus sp.,ALPHV,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Flavivirus sp.,FLAV1,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Flavivirus sp.,FLAV1,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Flavivirus sp.,FLAV1,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-06-12T00:00:00Z,0,16.020002083333335,15.5794125,16.47835625,0.04880416666666667,NA
HARV,Alphavirus sp.,ALPHV,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Alphavirus sp.,ALPHV,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Alphavirus sp.,ALPHV,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Alphavirus sp.,ALPHV,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Flavivirus sp.,FLAV1,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Flavivirus sp.,FLAV1,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Alphavirus sp.,ALPHV,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Alphavirus sp.,ALPHV,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Alphavirus sp.,ALPHV,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Flavivirus sp.,FLAV1,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Flavivirus sp.,FLAV1,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Alphavirus sp.,ALPHV,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Flavivirus sp.,FLAV1,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Flavivirus sp.,FLAV1,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Flavivirus sp.,FLAV1,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Flavivirus sp.,FLAV1,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Alphavirus sp.,ALPHV,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Flavivirus sp.,FLAV1,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Alphavirus sp.,ALPHV,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Flavivirus sp.,FLAV1,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Alphavirus sp.,ALPHV,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Flavivirus sp.,FLAV1,2019-06-26T00:00:00Z,0,21.073639583333332,20.791302083333335,21.406891666666667,0.03362083333333333,NA
HARV,Alphavirus sp.,ALPHV,2019-07-10T00:00:00Z,0,23.492164583333334,23.034058333333338,23.895614583333337,0.06679583333333333,NA
HARV,Alphavirus sp.,ALPHV,2019-07-10T00:00:00Z,0,23.492164583333334,23.034058333333338,23.895614583333337,0.06679583333333333,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-07-10T00:00:00Z,0,23.492164583333334,23.034058333333338,23.895614583333337,0.06679583333333333,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-07-10T00:00:00Z,0,23.492164583333334,23.034058333333338,23.895614583333337,0.06679583333333333,NA
HARV,Flavivirus sp.,FLAV1,2019-07-10T00:00:00Z,0,23.492164583333334,23.034058333333338,23.895614583333337,0.06679583333333333,NA
HARV,Alphavirus sp.,ALPHV,2019-07-10T00:00:00Z,0,23.492164583333334,23.034058333333338,23.895614583333337,0.06679583333333333,NA
HARV,Alphavirus sp.,ALPHV,2019-07-10T00:00:00Z,0,23.492164583333334,23.034058333333338,23.895614583333337,0.06679583333333333,NA
HARV,Alphavirus sp.,ALPHV,2019-07-10T00:00:00Z,0,23.492164583333334,23.034058333333338,23.895614583333337,0.06679583333333333,NA
HARV,Flavivirus sp.,FLAV1,2019-07-10T00:00:00Z,0,23.492164583333334,23.034058333333338,23.895614583333337,0.06679583333333333,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-07-10T00:00:00Z,0,23.492164583333334,23.034058333333338,23.895614583333337,0.06679583333333333,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-07-10T00:00:00Z,0,23.492164583333334,23.034058333333338,23.895614583333337,0.06679583333333333,NA
HARV,Alphavirus sp.,ALPHV,2019-07-10T00:00:00Z,0,23.492164583333334,23.034058333333338,23.895614583333337,0.06679583333333333,NA
HARV,Flavivirus sp.,FLAV1,2019-07-10T00:00:00Z,0,23.492164583333334,23.034058333333338,23.895614583333337,0.06679583333333333,NA
HARV,Flavivirus sp.,FLAV1,2019-07-10T00:00:00Z,0,23.492164583333334,23.034058333333338,23.895614583333337,0.06679583333333333,NA
HARV,Alphavirus sp.,ALPHV,2019-07-10T00:00:00Z,0,23.492164583333334,23.034058333333338,23.895614583333337,0.06679583333333333,NA
HARV,Flavivirus sp.,FLAV1,2019-07-10T00:00:00Z,0,23.492164583333334,23.034058333333338,23.895614583333337,0.06679583333333333,NA
HARV,Alphavirus sp.,ALPHV,2019-07-10T00:00:00Z,0,23.492164583333334,23.034058333333338,23.895614583333337,0.06679583333333333,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-07-10T00:00:00Z,0,23.492164583333334,23.034058333333338,23.895614583333337,0.06679583333333333,NA
HARV,Flavivirus sp.,FLAV1,2019-07-10T00:00:00Z,0,23.492164583333334,23.034058333333338,23.895614583333337,0.06679583333333333,NA
HARV,Flavivirus sp.,FLAV1,2019-07-10T00:00:00Z,0,23.492164583333334,23.034058333333338,23.895614583333337,0.06679583333333333,NA
HARV,Flavivirus sp.,FLAV1,2019-07-10T00:00:00Z,0,23.492164583333334,23.034058333333338,23.895614583333337,0.06679583333333333,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-07-10T00:00:00Z,0,23.492164583333334,23.034058333333338,23.895614583333337,0.06679583333333333,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-07-10T00:00:00Z,0,23.492164583333334,23.034058333333338,23.895614583333337,0.06679583333333333,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-07-10T00:00:00Z,0,23.492164583333334,23.034058333333338,23.895614583333337,0.06679583333333333,NA
HARV,Alphavirus sp.,ALPHV,2019-07-10T00:00:00Z,0,23.492164583333334,23.034058333333338,23.895614583333337,0.06679583333333333,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-07-10T00:00:00Z,0,23.492164583333334,23.034058333333338,23.895614583333337,0.06679583333333333,NA
HARV,Flavivirus sp.,FLAV1,2019-07-10T00:00:00Z,0,23.492164583333334,23.034058333333338,23.895614583333337,0.06679583333333333,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-07-24T00:00:00Z,0,19.4423125,18.978697916666665,19.868272916666665,0.05873125,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-07-24T00:00:00Z,0,19.4423125,18.978697916666665,19.868272916666665,0.05873125,NA
HARV,Alphavirus sp.,ALPHV,2019-07-24T00:00:00Z,0,19.4423125,18.978697916666665,19.868272916666665,0.05873125,NA
HARV,Alphavirus sp.,ALPHV,2019-07-24T00:00:00Z,0,19.4423125,18.978697916666665,19.868272916666665,0.05873125,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-07-24T00:00:00Z,0,19.4423125,18.978697916666665,19.868272916666665,0.05873125,NA
HARV,Alphavirus sp.,ALPHV,2019-07-24T00:00:00Z,0,19.4423125,18.978697916666665,19.868272916666665,0.05873125,NA
HARV,Flavivirus sp.,FLAV1,2019-07-24T00:00:00Z,0,19.4423125,18.978697916666665,19.868272916666665,0.05873125,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-07-24T00:00:00Z,0,19.4423125,18.978697916666665,19.868272916666665,0.05873125,NA
HARV,Flavivirus sp.,FLAV1,2019-07-24T00:00:00Z,0,19.4423125,18.978697916666665,19.868272916666665,0.05873125,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-07-24T00:00:00Z,0,19.4423125,18.978697916666665,19.868272916666665,0.05873125,NA
HARV,Alphavirus sp.,ALPHV,2019-07-24T00:00:00Z,0,19.4423125,18.978697916666665,19.868272916666665,0.05873125,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-07-24T00:00:00Z,0,19.4423125,18.978697916666665,19.868272916666665,0.05873125,NA
HARV,Alphavirus sp.,ALPHV,2019-07-24T00:00:00Z,0,19.4423125,18.978697916666665,19.868272916666665,0.05873125,NA
HARV,Flavivirus sp.,FLAV1,2019-07-24T00:00:00Z,0,19.4423125,18.978697916666665,19.868272916666665,0.05873125,NA
HARV,Alphavirus sp.,ALPHV,2019-07-24T00:00:00Z,0,19.4423125,18.978697916666665,19.868272916666665,0.05873125,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-07-24T00:00:00Z,0,19.4423125,18.978697916666665,19.868272916666665,0.05873125,NA
HARV,Flavivirus sp.,FLAV1,2019-07-24T00:00:00Z,0,19.4423125,18.978697916666665,19.868272916666665,0.05873125,NA
HARV,Alphavirus sp.,ALPHV,2019-07-24T00:00:00Z,0,19.4423125,18.978697916666665,19.868272916666665,0.05873125,NA
HARV,Flavivirus sp.,FLAV1,2019-07-24T00:00:00Z,0,19.4423125,18.978697916666665,19.868272916666665,0.05873125,NA
HARV,Flavivirus sp.,FLAV1,2019-07-24T00:00:00Z,0,19.4423125,18.978697916666665,19.868272916666665,0.05873125,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-07-24T00:00:00Z,0,19.4423125,18.978697916666665,19.868272916666665,0.05873125,NA
HARV,Flavivirus sp.,FLAV1,2019-07-24T00:00:00Z,0,19.4423125,18.978697916666665,19.868272916666665,0.05873125,NA
HARV,Flavivirus sp.,FLAV1,2019-07-24T00:00:00Z,0,19.4423125,18.978697916666665,19.868272916666665,0.05873125,NA
HARV,Alphavirus sp.,ALPHV,2019-07-24T00:00:00Z,0,19.4423125,18.978697916666665,19.868272916666665,0.05873125,NA
HARV,Alphavirus sp.,ALPHV,2019-08-07T00:00:00Z,0,20.6779125,20.329814583333334,21.024366666666666,0.0694375,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-08-07T00:00:00Z,0,20.6779125,20.329814583333334,21.024366666666666,0.0694375,NA
HARV,Flavivirus sp.,FLAV1,2019-08-07T00:00:00Z,0,20.6779125,20.329814583333334,21.024366666666666,0.0694375,NA
HARV,Alphavirus sp.,ALPHV,2019-08-07T00:00:00Z,0,20.6779125,20.329814583333334,21.024366666666666,0.0694375,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-08-07T00:00:00Z,0,20.6779125,20.329814583333334,21.024366666666666,0.0694375,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-08-07T00:00:00Z,0,20.6779125,20.329814583333334,21.024366666666666,0.0694375,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-08-07T00:00:00Z,0,20.6779125,20.329814583333334,21.024366666666666,0.0694375,NA
HARV,Flavivirus sp.,FLAV1,2019-08-07T00:00:00Z,0,20.6779125,20.329814583333334,21.024366666666666,0.0694375,NA
HARV,Alphavirus sp.,ALPHV,2019-08-07T00:00:00Z,0,20.6779125,20.329814583333334,21.024366666666666,0.0694375,NA
HARV,Alphavirus sp.,ALPHV,2019-08-07T00:00:00Z,0,20.6779125,20.329814583333334,21.024366666666666,0.0694375,NA
HARV,Flavivirus sp.,FLAV1,2019-08-07T00:00:00Z,0,20.6779125,20.329814583333334,21.024366666666666,0.0694375,NA
HARV,Flavivirus sp.,FLAV1,2019-08-07T00:00:00Z,0,20.6779125,20.329814583333334,21.024366666666666,0.0694375,NA
HARV,Alphavirus sp.,ALPHV,2019-08-07T00:00:00Z,0,20.6779125,20.329814583333334,21.024366666666666,0.0694375,NA
HARV,Orthobunyavirus sp.,BUNV1,2019-08-07T00:00:00Z,0,20.6779125,20.329814583333334,21.024366666666666,0.0694375,NA
